| innovate | I513 | (41, 1) |
| subtle | S134 | (41, 1), (57, 1) |
| chromebook | C651 | (41, 1) |
| effective | E123 | (41, 2), (45, 3), (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 3) |
| combating | C513 | (41, 1) |
| tends | T532 | (41, 1) |
| beautiful | B314 | (41, 1) |
| bland | B453 | (41, 1) |
| recycled | R243 | (41, 1) |
| brought | B623 | (41, 2), (60, 2), (63, 2), (64, 1) |
| introduction | I536 | (41, 1) |
| darker | D626 | (41, 1) |
| workspace | W621 | (41, 1) |
| clean | C450 | (41, 1), (45, 2), (63, 2) |
| named | N530 | (41, 1) |
| cta | C300 | (41, 1) |
| trailblazer | T641 | (41, 1) |
| allisa | A420 | (41, 1) |
| previews | P612 | (41, 1) |
| featured | F363 | (41, 1), (57, 1) |
| chatting | C352 | (41, 1) |
| podcasts | P323 | (41, 1) |
| megaten | M235 | (41, 1) |
| marathon | M635 | (41, 1) |
| combo | C510 | (41, 1) |
| chain | C500 | (41, 1) |
| respawn | R215 | (42, 4) |
| debugging | D125 | (42, 1) |
| jedi | J300 | (42, 3) |
| survivor | S616 | (42, 3) |
| ton | T500 | (42, 1) |
| patches | P320 | (42, 1), (64, 1) |
| kindred | K536 | (42, 1) |
| souls | S420 | (42, 1) |
| heart | H630 | (42, 2), (47, 1), (60, 1) |
| venture | V536 | (42, 1) |
| kashyyyk | K200 | (42, 1) |
| forests | F623 | (42, 1) |
| wookie | W200 | (42, 1) |
| homeworld | H564 | (42, 1) |
| spindly | S153 | (42, 1) |
| wyyyschokk | W200 | (42, 1) |
| eradicate | E632 | (42, 1) |
| invaders | I513 | (42, 1) |
| itsy | I320 | (42, 1) |
| bitsy | B320 | (42, 1) |
| icymi | I250 | (42, 1) |
| arachnophobia | A625 | (42, 3) |
| remove | R510 | (42, 2), (56, 1) |
| spiders | S136 | (42, 3) |
| obsidian | O123 | (42, 2) |
| grounded | G653 | (42, 1) |
| arachnophobes | A625 | (42, 1) |
| worse | W620 | (42, 1), (48, 1), (57, 4) |
| harassed | H623 | (42, 1) |
| monstrosities | M523 | (42, 1) |
| comical | C524 | (42, 1) |
| relief | R410 | (42, 1) |
| barriers | B620 | (42, 1), (48, 1) |
| witcher | W326 | (42, 1) |
| hairy | H600 | (42, 1) |
| muscular | M246 | (42, 1) |
| infested | I512 | (42, 1) |
| damp | D510 | (42, 1) |
| swamps | S512 | (42, 1) |
| luckily | L240 | (42, 1) |
| spider | S136 | (42, 1) |
| mod | M300 | (42, 2) |
| effectively | E123 | (42, 1), (61, 1) |
| replaces | R142 | (42, 1) |
| arachnomorphs | A625 | (42, 1) |
| monsters | M523 | (42, 1) |
| messiah | M200 | (42, 1) |
| magic | M200 | (42, 1) |
| ease | E200 | (42, 1) |
| crawlies | C642 | (42, 1) |
| pigs | P200 | (42, 1) |
| mods | M320 | (42, 1) |
| chapter | C136 | (42, 1), (57, 2) |
| cal | C400 | (42, 1) |
| kestis | K232 | (42, 1) |
| peace | P200 | (42, 1), (64, 1) |
| redfall | R314 | (43, 4) |
| threatens | T635 | (43, 1) |
| guzzle | G240 | (43, 1) |
| 32gb | 3210 | (43, 12) |
| panic | P520 | (43, 2) |
| asks | A200 | (43, 1) |
| 16gb | 1210 | (43, 5) |
| arkane | A625 | (43, 1) |
| requirements | R265 | (43, 2), (56, 1), (57, 1) |
| eyebrows | E162 | (43, 1) |
| thirdpc | T631 | (43, 1) |
| diablo | D140 | (43, 2) |
| firmament | F653 | (43, 2) |
| myst | M230 | (43, 1) |
| trend | T653 | (43, 1) |
| underlined | U536 | (43, 1) |
| hack | H200 | (43, 1) |
| pronto | P653 | (43, 1) |
| break | B620 | (43, 1), (57, 1) |
| maxing | M252 | (43, 1) |
| recommended | R253 | (43, 2), (45, 2), (48, 1), (64, 1) |
| caveat | C130 | (43, 1) |
| devil | D140 | (43, 1) |
| res | R200 | (43, 1) |
| trio | T600 | (43, 1), (64, 1) |
| demands | D532 | (43, 1), (55, 1) |
| hogwarts | H263 | (43, 1) |
| legacy | L200 | (43, 1), (64, 1) |
| forspoken | F621 | (43, 1) |
| cautious | C320 | (43, 1) |
| discuss | D200 | (43, 1), (48, 1), (49, 6), (56, 1), (64, 1) |
| tangent | T525 | (43, 1) |
| ocean | O250 | (43, 1) |
| rigs | R200 | (43, 2) |
| regarding | R263 | (43, 1) |
| carried | C630 | (43, 1) |
| cope | C100 | (43, 1), (55, 1) |
| 8gb | 8210 | (43, 1) |
| incidentally | I523 | (43, 1) |
| mentions | M535 | (43, 1) |
| signal | S254 | (43, 1), (57, 1), (64, 1) |
| rig | R200 | (43, 1) |
| fryers | F620 | (45, 27) |
| calories | C462 | (45, 1) |
| toaster | T236 | (45, 3) |
| ovens | O152 | (45, 5) |
| kitchens | K325 | (45, 1) |
| energy | E562 | (45, 1), (61, 1), (64, 1) |
| convection | C512 | (45, 3) |
| heat | H300 | (45, 2) |
| cook | C200 | (45, 21) |
| temperatures | T516 | (45, 4) |
| talents | T453 | (45, 1) |
| bake | B200 | (45, 7) |
| dehydrate | D363 | (45, 5) |
| reheat | R300 | (45, 6) |
| food | F300 | (45, 20), (47, 1), (53, 1) |
| cooker | C260 | (45, 2) |
| pot | P300 | (45, 3), (51, 1) |
| ninja | N520 | (45, 10) |
| fry | F600 | (45, 6) |
| pressure | P626 | (45, 1), (47, 1), (57, 1) |
| slow | S400 | (45, 2) |
| fryer | F600 | (45, 62) |
| discover | D216 | (45, 1) |
| deserve | D261 | (45, 1), (57, 1) |
| kitchen | K325 | (45, 10), (64, 5) |
| hungry | H526 | (45, 1), (47, 1) |
| mouths | M320 | (45, 3) |
| busy | B200 | (45, 1) |
| turned | T653 | (45, 4) |
| crispiest | C621 | (45, 1) |
| fries | F620 | (45, 16) |
| chicken | C250 | (45, 16) |
| wings | W520 | (45, 10) |
| crisp | C621 | (45, 12) |
| exteriors | E236 | (45, 1) |
| fluffy | F410 | (45, 2) |
| insides | I523 | (45, 1) |
| moist | M230 | (45, 2) |
| skin | S250 | (45, 1) |
| crispy | C621 | (45, 1) |
| loads | L320 | (45, 1), (57, 4) |
| flavor | F416 | (45, 1) |
| vortex | V632 | (45, 10) |
| clearcook | C462 | (45, 2) |
| odourerase | O362 | (45, 1) |
| iteration | I363 | (45, 1) |
| plastic | P423 | (45, 2) |
| basket | B230 | (45, 9) |
| cooking | C252 | (45, 34) |
| smells | S542 | (45, 1) |
| charts | C632 | (45, 3) |
| achieve | A210 | (45, 2) |
| duration | D635 | (45, 3) |
| temperature | T516 | (45, 3) |
| frozen | F625 | (45, 9) |
| crisper | C621 | (45, 3) |
| removing | R515 | (45, 1), (57, 2) |
| suffers | S162 | (45, 1) |
| fingerprint | F526 | (45, 1) |
| marks | M620 | (45, 1), (64, 1) |
| gripes | G612 | (45, 1) |
| stylish | S342 | (45, 2) |
| cosori | C260 | (45, 1) |
| le | L000 | (45, 1) |
| l501 | L000 | (45, 1) |
| unlike | U542 | (45, 1), (48, 1) |
| glossy | G420 | (45, 2) |
| creating | C635 | (45, 2), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 3), (58, 1), (64, 1) |
| streamlined | S365 | (45, 1) |
| crunchy | C652 | (45, 3) |
| potato | P300 | (45, 2) |
| succulent | S245 | (45, 2) |
| juicy | J200 | (45, 2) |
| struggled | S362 | (45, 1), (54, 1) |
| evenly | E154 | (45, 8) |
| foods | F320 | (45, 19) |
| presets | P623 | (45, 2) |
| dishes | D200 | (45, 5) |
| bacon | B250 | (45, 1) |
| seafood | S130 | (45, 1) |
| cake | C200 | (45, 2) |
| activated | A231 | (45, 1), (47, 1) |
| alert | A463 | (45, 1) |
| halfway | H410 | (45, 1), (60, 1) |
| compartments | C516 | (45, 2) |
| crisped | C621 | (45, 2) |
| browned | B653 | (45, 6) |
| drawers | D620 | (45, 1) |
| liter | L360 | (45, 1) |
| 3lb | 3410 | (45, 1) |
| 2kg | 2000 | (45, 1) |
| liters | L362 | (45, 3) |
| foodi | F300 | (45, 3) |
| af300 | A100 | (45, 1) |
| handy | H530 | (45, 3) |
| roast | R230 | (45, 6) |
| microwave | M261 | (45, 2) |
| methods | M320 | (45, 4), (57, 1) |
| employed | E514 | (45, 1) |
| compartment | C516 | (45, 2) |
| sync | S520 | (45, 1) |
| ensures | E526 | (45, 1), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| meal | M400 | (45, 3) |
| bulkier | B426 | (45, 1) |
| chunk | C520 | (45, 1) |
| worktop | W623 | (45, 1) |
| combining | C515 | (45, 1) |
| silver | S416 | (45, 1) |
| accents | A253 | (45, 1) |
| cuisinart | C256 | (45, 2) |
| raises | R200 | (45, 1) |
| oven | O150 | (45, 11) |
| buck | B200 | (45, 1) |
| bakes | B200 | (45, 2) |
| broils | B642 | (45, 1) |
| toasts | T232 | (45, 1) |
| bear | B600 | (45, 1), (57, 3), (64, 1) |
| guesswork | G262 | (45, 1) |
| frying | F652 | (45, 9) |
| spacious | S120 | (45, 1) |
| interior | I536 | (45, 1) |
| grant | G653 | (45, 1), (48, 7), (64, 1) |
| estate | E230 | (45, 1) |
| appliances | A145 | (45, 4) |
| saving | S152 | (45, 1) |
| nervous | N612 | (45, 1) |
| conscious | C520 | (45, 1) |
| ultenic | U435 | (45, 1) |
| k10 | K000 | (45, 1) |
| cooked | C230 | (45, 9) |
| automatic | A353 | (45, 2) |
| preheat | P630 | (45, 3) |
| lacking | L252 | (45, 1) |
| countertop | C536 | (45, 5) |
| loved | L130 | (45, 1), (49, 1) |
| beep | B100 | (45, 1) |
| remind | R530 | (45, 1) |
| placing | P425 | (45, 1), (48, 1) |
| redesign | R325 | (45, 1) |
| refreshingly | R162 | (45, 1) |
| petite | P300 | (45, 1) |
| weighs | W200 | (45, 1) |
| cooks | C200 | (45, 1) |
| brilliantly | B645 | (45, 1) |
| recorded | R263 | (45, 1) |
| quiet | Q300 | (45, 2) |
| certification | C631 | (45, 1) |
| inevitably | I513 | (45, 1) |
| progress | P626 | (45, 2), (49, 1), (57, 1), (64, 2) |
| losing | L252 | (45, 1), (64, 1) |
| headline | H345 | (45, 1) |
| odorerase | O362 | (45, 1) |
| xl | X400 | (45, 3) |
| indoor | I536 | (45, 1) |
| grill | G640 | (45, 4) |
| thermometer | T653 | (45, 3) |
| generation | G563 | (45, 1), (59, 1) |
| dg551 | D200 | (45, 3) |
| mouthful | M314 | (45, 1) |
| refer | R160 | (45, 1) |
| achieves | A212 | (45, 1) |
| perfect | P612 | (45, 2) |
| doneness | D520 | (45, 1) |
| levels | L142 | (45, 1), (56, 1) |
| meats | M320 | (45, 1) |
| selecting | S423 | (45, 1) |
| protein | P635 | (45, 1) |
| appliance | A145 | (45, 5) |
| meat | M300 | (45, 6) |
| detect | D323 | (45, 1), (57, 4), (60, 1) |
| char | C600 | (45, 1) |
| crispier | C621 | (45, 1) |
| fish | F200 | (45, 1) |
| broil | B640 | (45, 1) |
| foodie | F300 | (45, 1) |
| dualzone | D425 | (45, 1) |
| letting | L352 | (45, 2) |
| hot | H300 | (45, 4) |
| drawer | D600 | (45, 5) |
| baskets | B232 | (45, 3) |
| chamber | C516 | (45, 1) |
| browns | B652 | (45, 1) |
| experiment | E216 | (45, 1), (49, 1), (64, 3) |
| liking | L252 | (45, 1) |
| remembering | R516 | (45, 1), (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| split | S143 | (45, 1) |
| suitable | S314 | (45, 2), (60, 1) |
| homes | H520 | (45, 3) |
| homemade | H530 | (45, 2) |
| reaches | R200 | (45, 1), (60, 2), (64, 1) |
| inch | I520 | (45, 1) |
| primarily | P656 | (45, 1) |
| philips | P412 | (45, 2) |
| airfryer | A616 | (45, 1) |
| xxl | X240 | (45, 1) |
| ensured | E526 | (45, 1) |
| crunch | C652 | (45, 1) |
| insert | I526 | (45, 1) |
| separates | S163 | (45, 1) |
| traps | T612 | (45, 1) |
| fat | F300 | (45, 5) |
| secreted | S263 | (45, 1) |
| ingest | I523 | (45, 1) |
| oil | O400 | (45, 9) |
| recipe | R210 | (45, 2) |
| booklet | B243 | (45, 1) |
| 1tbsp | 1312 | (45, 2) |
| 500g | 5200 | (45, 2) |
| quantity | Q530 | (45, 1) |
| healthiness | H435 | (45, 2) |
| trapping | T615 | (45, 1) |
| cupboard | C163 | (45, 1) |
| sibling | S145 | (45, 1) |
| myriad | M630 | (45, 1), (60, 1) |
| cinnamon | C500 | (45, 1) |
| rolls | R420 | (45, 1) |
| allotted | A430 | (45, 1) |
| 4lb | 4100 | (45, 1) |
| 2lb | 2410 | (45, 1) |
| 1kg | 1200 | (45, 1) |
| footprint | F316 | (45, 1) |
| batches | B320 | (45, 2) |
| evaluating | E143 | (45, 1) |
| body | B300 | (45, 1), (47, 1), (54, 2), (59, 1) |
| exterior | E236 | (45, 1) |
| instruction | I523 | (45, 1) |
| manual | M540 | (45, 1) |
| book | B200 | (45, 1), (46, 1), (49, 1), (64, 1) |
| inspiration | I521 | (45, 1) |
| woollaston | W423 | (45, 1) |
| considerations | C523 | (45, 1) |
| choosing | C252 | (45, 1), (64, 1) |
| deciding | D235 | (45, 1) |
| healthier | H436 | (45, 2) |
| funnel | F540 | (45, 1) |
| juices | J200 | (45, 2) |
| cold | C430 | (45, 1), (67, 1) |
| stall | S340 | (45, 1) |
| bowl | B400 | (45, 1) |
| lids | L320 | (45, 1) |
| tastier | T236 | (45, 1) |
| healthy | H430 | (45, 3) |
| feeding | F352 | (45, 1) |
| quarts | Q632 | (45, 2) |
| couples | C142 | (45, 1) |
| sufficient | S125 | (45, 1), (57, 2), (64, 1) |
| multitude | M430 | (45, 1) |
| clutter | C436 | (45, 1) |
| benefits | B513 | (45, 2) |
| dive | D100 | (45, 1), (49, 1) |
| perforated | P616 | (45, 1) |
| trays | T620 | (45, 1) |
| contents | C535 | (45, 1) |
| decreasing | D262 | (45, 1) |
| eventual | E153 | (45, 1) |
| shaking | S252 | (45, 1) |
| encourages | E526 | (45, 1) |
| distribution | D236 | (45, 1) |
| crispiness | C621 | (45, 1) |
| switching | S325 | (45, 1) |
| traditionally | T635 | (45, 1) |
| oily | O400 | (45, 1) |
| sausages | S200 | (45, 1) |
| mess | M200 | (45, 2) |
| involve | I514 | (45, 1), (60, 1) |
| relevant | R415 | (45, 1), (47, 1), (48, 1), (49, 2), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| dishwasher | D260 | (45, 1) |
| pros | P620 | (45, 1) |
| mimic | M520 | (45, 1) |
| denying | D520 | (45, 1) |
| occurring | O265 | (45, 1), (62, 1), (64, 1) |
| potatoes | P320 | (45, 2) |
| instructions | I523 | (45, 1) |
| anywhere | A560 | (45, 1), (57, 1) |
| 1tsp | 1321 | (45, 1) |
| prepare | P616 | (45, 2), (52, 2) |
| permitting | P653 | (45, 1) |
| pizzas | P200 | (45, 1) |
| gnocchi | G520 | (45, 1) |
| ravioli | R140 | (45, 1) |
| fudgy | F320 | (45, 1) |
| brownies | B652 | (45, 1) |
| kfc | K120 | (45, 1) |
| fried | F630 | (45, 1) |
| crackling | C624 | (45, 1) |
| pork | P620 | (45, 1) |
| belly | B400 | (45, 1) |
| stove | S310 | (45, 1) |
| hawk | H200 | (45, 1) |
| burn | B650 | (45, 1) |
| french | F652 | (45, 1), (64, 3) |
| toast | T230 | (45, 1) |
| grilled | G643 | (45, 1) |
| cheese | C200 | (45, 1) |
| dipped | D130 | (45, 1) |
| batter | B360 | (45, 1) |
| liquid | L230 | (45, 1) |
| slide | S430 | (45, 1) |
| lightweight | L232 | (45, 1) |
| slice | S420 | (45, 1) |
| greens | G652 | (45, 1) |
| blown | B450 | (45, 1) |
| cavity | C130 | (45, 1) |
| joints | J532 | (45, 1) |
| circulate | C624 | (45, 1) |
| anybody | A513 | (45, 1), (57, 7) |
| seeking | S252 | (45, 1), (56, 2), (64, 1) |
| red | R300 | (45, 1), (52, 2), (64, 2), (66, 5), (67, 1) |
| rare | R600 | (45, 1), (57, 1) |
| quicker | Q260 | (45, 1) |
| utilizing | U342 | (45, 1) |
| cleverly | C416 | (45, 1) |
| efficiently | E125 | (45, 1) |
| airflow | A614 | (45, 1) |
| conventional | C515 | (45, 1) |
| circulated | C624 | (45, 1) |
| tasty | T230 | (45, 1) |
| dehydrator | D363 | (45, 1) |
| pizza | P200 | (45, 1) |
| takeout | T230 | (45, 1) |
| leftovers | L131 | (45, 1) |
| brilliant | B645 | (45, 1), (60, 1) |
| bagels | B242 | (45, 1) |
| jennifer | J516 | (45, 2), (57, 1) |
| oksien | O250 | (45, 1) |
| jenny | J500 | (45, 1) |
| specialising | S124 | (45, 1) |
| mattresses | M362 | (45, 1) |
| uks | U200 | (45, 1) |
| livingetc | L152 | (45, 1) |
| edible | E314 | (45, 1) |
| assistant | A235 | (46, 2), (51, 1) |
| freaked | F623 | (46, 1) |
| annie | A500 | (46, 14) |
| qwertyflagstop | Q631 | (46, 1) |
| tutor | T360 | (46, 1) |
| practise | P623 | (46, 1) |
| speech | S120 | (46, 3), (64, 1) |
| weather | W360 | (46, 1) |
| briefly | B614 | (46, 2) |
| stunning | S352 | (46, 1) |
| secons | S252 | (46, 1) |
| expressions | E216 | (46, 2), (56, 2) |
| lip | L100 | (46, 1) |
| movements | M153 | (46, 1), (64, 3) |
| successfully | S214 | (46, 1), (60, 1) |
| interacting | I536 | (46, 1) |
| struck | S362 | (46, 1), (56, 2), (58, 2), (64, 1) |
| uncanny | U525 | (46, 2) |
| valley | V400 | (46, 2) |
| unsettling | U523 | (46, 1) |
| lipsync | L125 | (46, 1) |
| remarkably | R562 | (46, 1) |
| pause | P200 | (46, 1) |
| warrant | W653 | (46, 1) |
| frustration | F623 | (46, 1), (56, 1) |
| spoke | S120 | (46, 1), (48, 1) |
| hour | H600 | (46, 1) |
| reflect | R142 | (46, 1), (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 3), (57, 1) |
| facetime | F235 | (46, 1) |
| mic | M200 | (46, 1) |
| recommendations | R253 | (46, 1), (47, 1), (48, 3), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1) |
| favourite | F163 | (46, 1) |
| spongebob | S152 | (46, 1) |
| speaks | S120 | (46, 2), (49, 2) |
| tangents | T525 | (46, 2) |
| yoga | Y200 | (46, 2) |
| habits | H132 | (46, 1), (54, 1) |
| sayings | S520 | (46, 1) |
| creeped | C613 | (46, 1) |
| stance | S352 | (46, 1) |
| progression | P626 | (46, 1) |
| uncomfortable | U525 | (46, 1) |
| creeps | C612 | (46, 1) |
| realistic | R423 | (46, 1), (52, 1) |
| awful | A140 | (46, 1), (57, 3) |
| calm | C450 | (46, 1) |
| flickers | F426 | (46, 1) |
| creepiness | C615 | (46, 1) |
| normally | N654 | (46, 1), (57, 1) |
| conversations | C516 | (46, 2) |
| robot | R130 | (46, 1), (49, 1) |
| thread | T630 | (46, 1), (64, 1) |
| unhuman | U500 | (46, 1) |
| interrupt | I536 | (46, 1) |
| replied | R143 | (46, 1), (57, 1) |
| interactions | I536 | (46, 1), (56, 2), (58, 1), (60, 1) |
| attaching | A325 | (46, 1) |
| spill | S140 | (46, 1) |
| guts | G320 | (46, 1) |
| dm | D500 | (46, 1) |
| actual | A234 | (46, 1), (57, 1) |
| hitches | H320 | (46, 1) |
| grows | G620 | (46, 1) |
| loneliness | L545 | (47, 3) |
| scientific | S253 | (47, 1), (49, 1), (51, 1), (57, 3), (64, 1) |
| research | R262 | (47, 4), (48, 1), (49, 9), (51, 2), (53, 1), (56, 1), (57, 14), (64, 3) |
| spades | S132 | (47, 1) |
| isolation | I243 | (47, 1), (52, 1) |
| mental | M534 | (47, 1), (48, 16), (49, 3), (56, 1) |
| disease | D200 | (47, 1), (57, 4) |
| blood | B430 | (47, 1) |
| depression | D162 | (47, 1), (48, 3) |
| anxiety | A523 | (47, 1), (48, 1), (55, 1), (56, 4) |
| critics | C632 | (47, 1) |
| treated | T630 | (47, 1) |
| par | P600 | (47, 1) |
| shelter | S436 | (47, 1) |
| understanding | U536 | (47, 1), (49, 1), (56, 1), (66, 1) |
| responds | R215 | (47, 1) |
| adversely | A316 | (47, 1) |
| reacts | R232 | (47, 1) |
| study | S300 | (47, 1), (48, 6), (49, 5), (51, 1), (55, 3), (56, 1), (57, 2), (59, 1), (61, 2), (63, 3) |
| scientists | S253 | (47, 1), (49, 1), (57, 1), (64, 6), (66, 6) |
| psychological | P242 | (47, 3), (48, 1), (49, 17), (50, 1), (56, 3), (57, 3) |
| association | A235 | (47, 1), (49, 1), (57, 1) |
| brain | B650 | (47, 1), (49, 2) |
| triggered | T626 | (47, 1) |
| aps | A120 | (47, 3), (48, 4), (49, 15), (51, 3), (52, 3), (53, 3), (54, 3), (55, 3), (56, 3), (57, 8) |
| comment | C530 | (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 2) |
| guidelines | G345 | (47, 2), (48, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2) |
| affiliation | A143 | (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1) |
| findings | F535 | (47, 1), (48, 3), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 3), (57, 1) |
| conclusions | C524 | (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1) |
| views | V200 | (47, 1), (48, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (64, 3) |
| author | A360 | (47, 1), (48, 1), (49, 5), (51, 3), (52, 1), (53, 2), (54, 1), (55, 1), (56, 1), (57, 4), (61, 1) |
| mars | M620 | (47, 1), (52, 3), (60, 2), (64, 4), (65, 1), (66, 5) |
| translational | T652 | (47, 1) |
| institute | I523 | (47, 1), (64, 2) |
| fund | F530 | (47, 1), (64, 1) |
| disruptive | D261 | (47, 1) |
| astronauts | A236 | (47, 1), (59, 1), (64, 4) |
| behavioral | B164 | (47, 1) |
| unrelated | U564 | (47, 1), (56, 1) |
| midst | M323 | (47, 1) |
| moments | M532 | (47, 1) |
| cookies | C200 | (47, 14), (48, 14), (49, 14), (51, 14), (52, 14), (53, 14), (54, 14), (55, 14), (56, 14), (57, 14), (58, 14) |
| repeat | R130 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| visits | V232 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| cookie | C200 | (47, 5), (48, 5), (49, 5), (51, 5), (52, 5), (53, 5), (54, 5), (55, 5), (56, 5), (57, 5), (58, 5) |
| overview | O161 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| categorized | C326 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| stored | S363 | (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2), (58, 2) |
| functionalities | F523 | (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2), (58, 2) |
| analyze | A542 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 2), (58, 1) |
| browsing | B625 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| absolutely | A124 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 2), (58, 1) |
| installed | I523 | (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2), (58, 2) |
| analytics | A543 | (47, 4), (48, 4), (49, 4), (51, 4), (52, 4), (53, 4), (54, 4), (55, 4), (56, 4), (57, 4), (58, 4), (64, 1) |
| calculates | C424 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| visitor | V236 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| session | S250 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| campaign | C512 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 2), (55, 1), (56, 1), (57, 1), (58, 1) |
| stores | S362 | (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2), (58, 2), (64, 1) |
| anonymously | A524 | (47, 2), (48, 2), (49, 2), (51, 2), (52, 2), (53, 2), (54, 2), (55, 2), (56, 2), (57, 2), (58, 2) |
| assigns | A252 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| randomly | R535 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| minute | M530 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| distinguish | D235 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| collected | C423 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (63, 1), (64, 1) |
| pages | P200 | (47, 1), (48, 1), (49, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1) |
| presenting | P625 | (48, 2) |
| norms | N652 | (48, 2), (54, 1), (56, 1), (58, 1) |
| outreach | O362 | (48, 2) |
| communication | C523 | (48, 1), (57, 2), (64, 2) |
| interpretation | I536 | (48, 1) |
| translation | T652 | (48, 1), (64, 2) |
| communities | C532 | (48, 1) |
| native | N310 | (48, 6) |
| bilingual | B452 | (48, 5) |
| backgrounds | B265 | (48, 1), (56, 1) |
| taboo | T100 | (48, 1) |
| leigh | L200 | (48, 1) |
| chicago | C200 | (48, 2) |
| clinical | C452 | (48, 1), (49, 1), (56, 1), (57, 1) |
| foreign | F625 | (48, 3), (64, 2) |
| willing | W452 | (48, 2) |
| nonnative | N531 | (48, 1) |
| uriel | U640 | (48, 1) |
| heller | H460 | (48, 1) |
| miwa | M000 | (48, 1) |
| yasui | Y200 | (48, 1) |
| boaz | B200 | (48, 1) |
| keysar | K260 | (48, 1) |
| studies | S320 | (48, 2), (49, 1), (57, 2), (61, 1), (64, 1), (66, 1) |
| 201 | 2000 | (48, 1) |
| vignette | V253 | (48, 3) |
| depicting | D123 | (48, 1) |
| struggling | S362 | (48, 1) |
| feelings | F452 | (48, 2), (56, 2) |
| sadness | S352 | (48, 1), (56, 1) |
| exhaustion | E235 | (48, 1) |
| joylessness | J425 | (48, 1) |
| participants | P632 | (48, 14), (64, 1) |
| descriptions | D261 | (48, 2) |
| fulfill | F414 | (48, 1), (56, 1) |
